Group,Cell,Chg C-rate,Dchg C-rate,DoD,Lifetime,Q_initial,Q_ini_V_low,Q_ini_V_mid,Q_ini_V_high,CV_time_0,CV_time_3,delta_CV_time_3_0,capacity_fade_3_0,var_deltaQ_dchg_3_0,mean_deltaQ_dchg_3_0,var_dqdv_dchg_3_0,mean_dqdv_dchg_3_0,var_dqdv_dchg_low_3_0,mean_dqdv_dchg_low_3_0,var_dqdv_dchg_mid_3_0,mean_dqdv_dchg_mid_3_0,var_dqdv_dchg_high_3_0,mean_dqdv_dchg_high_3_0,delta_Q_DVA1,delta_Q_DVA2,delta_Q_DVA3,delta_Q_DVA4,chg_stress,dchg_stress,avg_stress,multi_stress
G3,G3C3,0.5,0.5,0.6714335446504401,26.745,0.2847791388888889,-0.0796254179540184,-0.1163814448470689,-0.08893895875965689,1047.0,754.0,-293.0,0.009554250000000042,4.05363753261105e-05,-0.005793281499958861,0.0019000173645790997,0.00816077750403795,0.00018927886245564547,0.0005921537071695995,0.002928760534487724,0.042681432602333376,0.0026075583166552735,-0.011146852932066164,-0.0061940135743264735,0.0075591900353447206,0.0012576312632528175,0.007451644837579291,0.5794107112620719,0.5794107112620719,0.5794107112620719,0.33571677232522
G3,G3C4,0.5,0.5,0.6809655657955851,18.258,0.2840763888888889,-0.0790516337008492,-0.1167765962438897,-0.08829377404898028,1062.0,762.0,-300.0,0.00971388888888891,4.2937571982367244e-05,-0.005737894324509879,0.0018920068145753866,0.008216872410624848,0.000244485129277834,0.001062966763662887,0.0025858947497420536,0.043501580147529535,0.002703942744864748,-0.012670563079015294,-0.004230049131840191,0.007055380468095701,0.002334136585590202,0.006564185717430393,0.5835090255495561,0.5835090255495561,0.5835090255495561,0.3404827828977925
G4,G4C1,1.0,0.5,0.4614619254627568,26.341,0.2838558611111111,-0.07943038113855808,-0.1164589936792226,-0.08805901439972239,1090.0,739.0,-351.0,0.010488250000000032,4.074813962304004e-05,-0.005836534201262884,0.0018818183606554586,0.008875244660869587,0.00031245752536990403,0.004242971174494388,0.0027401750115352863,0.03674773669447445,0.002995566776628434,-0.009624323157641114,-0.007107214980095505,0.007178016188827796,0.0029164695395070828,0.010023684519602588,0.6793098891248064,0.48034462912723236,0.5798272591260194,0.32630285675411647
G4,G4C2,1.0,0.5,0.4695647103085026,26.96,0.2805666666666667,-0.0795242999521592,-0.11548009869651091,-0.0857794187751765,1081.0,711.0,-370.0,0.011183333333333378,4.5052718368786584e-05,-0.005937755039499446,0.0018530322624552634,0.009584480005300053,0.0003386808285409562,0.005721457141269316,0.0024508586602825042,0.038235892487235225,0.0029932561176032194,-0.011255608064854202,-0.0042607955643719775,0.007160944813306813,0.003804913431689122,0.0080657089960611,0.6852479188647731,0.48454345022325024,0.5848956845440116,0.332032390865039
G4,G4C3,1.0,0.5,0.4757042562173046,30.762,0.28203316666666667,-0.07997414359357718,-0.1159629246698094,-0.0863688273192554,1136.0,737.0,-399.0,0.010060999999999987,3.981063288056895e-05,-0.005244620000075937,0.0018332874370202436,0.008681577414929113,0.0003296713847342078,0.005370714289458261,0.002678130915362257,0.03636467264450545,0.0027607927647824732,-0.012307985940347979,-0.002044138826275438,0.00633555659286561,0.0037368348627753734,0.005780973689050811,0.6897131695257853,0.48770085924534967,0.5887070143855675,0.336373705410559
G4,G4C4,1.0,0.5,0.48394942512902,22.779,0.2823097222222222,-0.07747136283902281,-0.1159840157269063,-0.08892076984070814,1031.0,705.0,-326.0,0.011059611111111145,4.1529427364948485e-05,-0.0066075650162759165,0.0018082733006930794,0.009361437887323623,0.00027856579539608785,0.003273360807903642,0.0024478994818392073,0.03647448033456392,0.003192947528932492,-0.005488561646135103,-0.010420165847656981,0.007058665183282492,0.0036108352580978276,0.014031001105754809,0.695664736154579,0.49190925236725325,0.5937869942609162,0.34220392026006147
G5,G5C1,1.0,0.5,0.9774853115513104,12.522,0.2816933888888889,-0.07800162618869888,-0.1158211956116837,-0.088243607515721,1057.0,728.0,-329.0,0.010602055555555545,5.6643223448526656e-05,-0.006299470090441672,0.0023942336024112727,0.009069861441720239,0.0003118780106408323,0.0001330158888485258,0.0018030200883773463,0.050810581454169994,0.00468725401204771,-0.014605266789831586,-0.004548535518589886,0.007060550840367719,0.00342636638179869,0.007974901900388576,0.9886785683685625,0.6991013201072183,0.8438899442378904,0.6911864923081766
G5,G5C2,1.0,0.5,0.9655387820980716,12.827,0.2842785,-0.07786457884166567,-0.1163570942064592,-0.0904258937868702,1011.0,748.0,-263.0,0.011724333333333337,5.803080269866127e-05,-0.007494128158353939,0.0022215936208899558,0.01003782112977584,0.00029511475229339524,-0.0006996754515622872,0.0016848691679878524,0.050598749711364056,0.004376861075164521,-0.008871400868072461,-0.004615981372022071,0.009174866757140215,0.0025540870474579924,0.0071700684194800635,0.9826183298199112,0.6948160843338588,0.8387172070768849,0.6827390203201469
G5,G5C3,1.0,0.5,0.9764392560699544,16.23,0.2816125,-0.0807336633490271,-0.1161990003203327,-0.0850259813803527,1198.0,906.0,-292.0,0.011613888888888868,5.354854198880134e-05,-0.007196629547932337,0.0018810246502710805,0.009617375844864827,0.00035936933917684135,0.0005568006280338084,0.0021006277315511997,0.052886007235927734,0.00204358583690923,-0.015364664921831177,-0.0084039997566151,0.006772734777594797,0.004098983113790505,0.012502982870405605,0.9881494097908243,0.6987271484885765,0.8434382791397004,0.6904468193838126
G5,G5C4,1.0,0.5,0.982037464681578,8.221,0.2861761944444444,-0.07896813172946601,-0.11737806739793051,-0.0899289704220604,983.0,769.0,-214.0,0.010258416666666659,5.214869269805638e-05,-0.0075283226962943655,0.0018789166007174619,0.00857304547967578,0.00029257248727911436,-0.0038395783311289656,0.0013210901538759936,0.051491199532406724,0.003136468275486016,-0.009361105304720504,0.0006218657489280299,0.008299849557717232,0.003141325564263997,0.002519459815335967,0.9909780344092285,0.7007272881376814,0.8458526612734549,0.6944053506555886
G6,G6C1,2.0,0.5,0.2672838376557466,35.698,0.28324583333333336,-0.07937187189705297,-0.11602949006648391,-0.08829887621529009,1027.0,722.0,-305.0,0.008627777777777845,2.9865864139233378e-05,-0.0037172858655145228,0.0009521394384583486,0.007427471326707444,0.0003554171085482859,0.007082725060996468,0.0003250543766060899,0.026350763341062955,0.0020857441784747854,-0.010689239188131385,-0.00026652280130792794,0.0029275855978846688,0.006685425272499407,0.006951948073807335,0.731141351115838,0.365570675557919,0.5483560133368786,0.26728383765574654
G6,G6C2,2.0,0.5,0.2657778585654567,44.449,0.27934830555555556,-0.07838006701591513,-0.11508308782295099,-0.0862163046609813,1062.0,718.0,-344.0,0.008248666666666682,3.174515317136717e-05,-0.003003627116309237,0.0012339330507167446,0.007140164359510445,0.0005230286643432789,0.00837644761601545,0.000525932746156931,0.026230318935615258,0.002536759268801848,-0.014287242981024892,-0.0022033185038839997,0.001622730469632211,0.007970718565733892,0.010174037069617892,0.7290786769141678,0.3645393384570839,0.5468090076856259,0.26577785856545677
G6,G6C3,2.0,0.5,0.2831350101185313,53.541,0.28344583333333334,-0.07912942193459951,-0.11582389682432438,-0.0888001785484328,1017.0,706.0,-311.0,0.00863055555555553,3.228373877891889e-05,-0.003618822605807156,0.0011511213708838295,0.00736757892680061,0.00046291986848198495,0.0072473042436858775,0.0004639781880123094,0.026293730442141606,0.002514225026854194,-0.011165065586259685,-0.001155352078947014,0.003498345517405299,0.006190317564243014,0.007345669643190028,0.7525091496035532,0.3762545748017766,0.5643818622026648,0.2831350101185314
G6,G6C4,2.0,0.5,0.2729497891096994,37.973,0.28379025,-0.07841551803427119,-0.1177920992541045,-0.08779121542282249,1194.0,718.0,-476.0,0.011990250000000036,6.151647290413858e-05,-0.0042403619510439005,0.0020304160226190422,0.00999830343752069,0.0011377963657733692,0.012918863857459615,0.0008093464084193291,0.031895111229885,0.0037944741816568956,-0.01747673308692364,-0.007325684279312322,-0.0003223466051982815,0.012990500387451254,0.020316184666763576,0.7388501730522901,0.36942508652614503,0.5541376297892175,0.27294978910969947
G7,G7C1,2.0,0.5,0.4780172675001852,21.972,0.2837346944444445,-0.07832112109298697,-0.1171876544437565,-0.0883607341651274,1145.0,696.0,-449.0,0.021784694444444475,0.00011202392749197913,-0.011580374071958043,0.002160366074371913,0.01850947550806082,0.001132838603358954,0.014561765416784963,0.0013891661988014682,0.045168820053543876,0.003907039769816017,-1.6457203677560984e-05,-0.007154160653121189,0.00646975893497681,0.016956754758919362,0.02411091541204055,0.9777701851664176,0.4888850925832088,0.7333276388748131,0.47801726750018525
G7,G7C2,2.0,0.5,0.4717679860495474,22.681,0.28513611111111115,-0.07821352857845401,-0.1163214457428695,-0.09069766267968628,986.0,669.0,-317.0,0.017669444444444515,7.441330079442602e-05,-0.00991421345514275,0.0017775740124590408,0.014916809670697261,0.000741127277233571,0.009527523490399563,0.0011910446439860449,0.03873744735892425,0.003645371231057388,0.0020398258777012046,-0.004697600794636603,0.007469347187268799,0.0107573219551306,0.015454922749767203,0.9713577981872051,0.48567889909360257,0.7285183486404039,0.47176798604954756
G7,G7C3,2.0,0.5,0.4514696393161055,36.55,0.2825712222222222,-0.07912228382935307,-0.11626994874078501,-0.08729432277850399,1146.0,715.0,-431.0,0.014944999999999986,6.751351125422974e-05,-0.0078588499285341,0.0022897325805522365,0.012664888091792788,0.0008610736281778343,0.008639342978379237,0.002356795638801513,0.040433157541722956,0.0038924274821728307,-0.006882670032987001,-0.007752331370258825,0.008480107570397633,0.006219557363342593,0.013971888733601417,0.9502311711537414,0.4751155855768707,0.7126733783653061,0.45146963931610556
G7,G7C4,2.0,0.5,0.4731701623111751,26.505,0.28342677777777775,-0.07667682500630046,-0.11646267925274072,-0.09035072281133619,1036.0,647.0,-389.0,0.022888972222222193,0.00011793144004279938,-0.012289295106395603,0.0022808108133016932,0.019561586481537094,0.0011063236923947292,0.014774905195264863,0.0013256466103908546,0.043792297471644225,0.004753434162122101,0.0051701270763084214,-0.01158899942530392,0.007002926577631602,0.016858828137899767,0.028447827563203687,0.9728002490862913,0.48640012454314563,0.7296001868147184,0.47317016231117515
G8,G8C1,2.0,0.5,0.6712012710492631,11.937,0.2788597222222222,-0.0768751903528331,-0.11552292102468639,-0.0866350717786844,1157.0,703.0,-454.0,0.03269305555555557,0.00022885524863560175,-0.016994848881631785,0.0033301425391106653,0.027874897156708805,0.0022828447241711202,0.02278977831539799,0.0011901646320154628,0.0580259110749161,0.006237700294503991,0.008252659631124502,-0.01013940790615761,0.006916460344404796,0.02635060030400249,0.0364900082101601,1.1586209656736437,0.5793104828368218,0.8689657242552328,0.6712012710492633
G8,G8C2,2.0,0.5,0.6808984588566221,14.772,0.28045555555555557,-0.07654682000084678,-0.11657866226397069,-0.08728767346421999,1073.0,679.0,-394.0,0.031701388888888904,0.00022240493110769045,-0.016560355662409265,0.0036840241964530116,0.02694226355767076,0.0023843399886117563,0.02087767748554312,0.001850690010783362,0.058855592951580056,0.006675074479893037,0.007561646193303606,-0.008862412990725571,0.00595204862579668,0.025188141109907608,0.03405055410063318,1.1669605467680748,0.5834802733840374,0.8752204100760561,0.680898458856622
G8,G8C3,2.0,0.5,0.6549199444154257,22.215,0.2818527777777778,-0.07712819961730258,-0.11714718042441781,-0.08768231728475659,1161.0,701.0,-460.0,0.02661388888888888,0.0001706512145879649,-0.01409564752323577,0.003492986210054862,0.02241827283839549,0.0018195667316509177,0.015407697408610373,0.0018935007741147701,0.05728150276246067,0.006721152431839048,0.0019208606634957305,-0.008943649802286457,0.007230447904846504,0.019237188219199675,0.028180838021486132,1.1444823671996225,0.5722411835998112,0.8583617753997168,0.6549199444154258
G8,G8C4,2.0,0.5,0.6826921080542128,20.799,0.2841680555555556,-0.07773971326952028,-0.1168489581216364,-0.0896934567821305,1092.0,633.0,-459.0,0.0327527777777778,0.0002211729658653483,-0.017628739723280055,0.003415274170747299,0.027927386620789137,0.002486143294150966,0.020697561607646988,0.0009664473679131294,0.05493906470118314,0.006756280436258142,0.01572543271557938,-0.007780719031989097,0.008591255754023586,0.025250266627698914,0.03303098565968801,1.1684965623006454,0.5842482811503227,0.876372421725484,0.682692108054213
G9,G9C1,2.0,0.5,0.964081085,6.551,0.2802413888888889,-0.0762615136423222,-0.1135644233753713,-0.0906008282153905,928.0,692.0,-236.0,0.037262222222222224,0.000249334924869276,-0.02117694802676566,0.0029964470201716436,0.03167434381887646,0.0024772800371373653,0.021545572077662663,0.001661072447301117,0.05722126948331569,0.004518577351093004,0.026795056595370938,-0.008035365450475812,0.009714251324612289,0.028673642784072695,0.03670900823454851,1.3885827919141158,0.6942913959570579,1.0414370939355868,0.9640810850000003
G9,G9C2,2.0,0.5,0.9639589145713682,6.321,0.28512136111111114,-0.07732655721334583,-0.11437502728461489,-0.0936442466394402,814.0,680.0,-134.0,0.037000555555555564,0.00023332842230041852,-0.021494741777334604,0.0031880284944115346,0.031582541438662994,0.002839227762913089,0.020675908168176105,0.0016944746777421379,0.0529353452698352,0.004707304354053798,0.03241943268595726,-0.005521563363805826,0.008952554769016519,0.029136464073878765,0.03465802743768459,1.3884948070276448,0.6942474035138224,1.0413711052707337,0.9639589145713683
G9,G9C4,2.0,0.5,0.9643393582871652,5.192,0.2850582777777778,-0.07585055011611946,-0.11493402416696971,-0.0940358760138975,822.0,747.0,-75.0,0.046252722222222264,0.0003372636578908517,-0.027597926414985013,0.0031476252077929884,0.03909098344647,0.002576003940016914,0.0245407328785209,0.001922073403711117,0.0649574785015595,0.00445028958155576,0.04278364600593425,-0.004034311520344808,0.014428072403200515,0.03322920751487038,0.03726351903521519,1.3887687772175505,0.6943843886087753,1.041576582913163,0.9643393582871652
G10,G10C1,2.5,0.5,0.4696920253226985,15.046,0.2827415,-0.07482132702996502,-0.1149467694813781,-0.09285249462742359,809.0,630.0,-179.0,0.03711649999999997,0.00024002842723615543,-0.02035872735983915,0.0032088411804289743,0.03148362016481116,0.0023492569678770984,0.02475523780167376,0.0022440802758242145,0.0482535966920643,0.005538394240389164,0.028564143355852643,-0.009080361248628321,0.006891399958093014,0.02945218902713187,0.03853255027576019,1.083618965922407,0.48460913390210597,0.7841140499122564,0.5251316485555533
G10,G10C2,2.5,0.5,0.4755621125277811,20.141,0.28496666666666665,-0.07562784374813591,-0.1147434610424256,-0.09455431881316219,871.0,645.0,-226.0,0.03155444444444444,0.0001737027257644581,-0.017982519623273473,0.002761127720877688,0.02679435244961657,0.002003070873351869,0.0191261876168584,0.0014732300938362542,0.04324268496128712,0.005189355134768109,0.02599252807612583,-0.004131418120172314,0.007721000223133295,0.02431629740887989,0.028447715529052203,1.0903693325288697,0.48762798962312504,0.7889986610759974,0.5316946055677615
G10,G10C3,2.5,0.5,0.4839266676511732,14.177,0.28478261111111114,-0.0764287958552689,-0.1150676881198345,-0.09337012179243627,844.0,688.0,-156.0,0.02801622222222222,0.0001349906110978802,-0.016987189212448458,0.0019400242204701732,0.02380299198016958,0.001140148860914135,0.013726868535638464,0.0011523225491786731,0.043457110961552345,0.0037434628139356276,0.024534549939598794,-0.00046148801594636524,0.011187740184345513,0.018296602331380307,0.018758090347326672,1.099916664628704,0.49189768633892417,0.7959071754838141,0.5410464624964859
G10,G10C4,2.5,0.5,0.4590519502891597,24.956,0.2821875,-0.077619675850428,-0.1153326993905692,-0.0895558088734422,980.0,611.0,-369.0,0.029167166666666633,0.0001661922045809169,-0.015725589611766275,0.0021971246348205143,0.025023169995731696,0.0017901908549802187,0.020570496410475952,0.0009242562165002052,0.047197311426142974,0.0036044158524089712,0.012088939400903734,-0.007587190349506501,0.007038974188129016,0.023512738034685204,0.031099928384191705,1.0712748833622951,0.4790886923572501,0.7751817878597727,0.5132356830252076
G12,G12C1,3.0,0.5,0.2898014170089104,17.421,0.2891458333333333,-0.07627246664194332,-0.11670432428022269,-0.0961014662575016,875.0,593.0,-282.0,0.032856944444444425,0.00020425687262668108,-0.01687350085376237,0.002757963448959868,0.027794305792638984,0.0025497710465869536,0.026145598217482916,0.0026346763640212258,0.03967942449368681,0.0031218054481385676,0.019646092251258483,-0.004155093341741328,0.003495445283761195,0.0318958471894103,0.036050940531151626,0.9324184956481351,0.3806582568452381,0.6565383762466865,0.3549327992036783
G12,G12C2,3.0,0.5,0.2946385979608785,9.695,0.2843762777777778,-0.0768119991876797,-0.1148088796424808,-0.09283638002339145,851.0,656.0,-195.0,0.031045972222222218,0.00017428320108163066,-0.016453147024497735,0.0029209389723566515,0.02630941911312249,0.0030192478565272507,0.023589686969650057,0.0025615488352515588,0.03593598760546375,0.002992129270174635,0.022531410216752167,-0.007059828321848011,0.002944134006879512,0.029993471394433785,0.037053299716281796,0.9401679604637861,0.38382196260823753,0.6619949615360119,0.3608571117665943
G12,G12C3,3.0,0.5,0.2724205304964677,18.124,0.2844819444444444,-0.07590164720318607,-0.11620720210966831,-0.09241616592568506,830.0,623.0,-207.0,0.025690277777777715,0.00014148202872634136,-0.012994596976330978,0.002256893840286273,0.021701317501829794,0.00191779829159676,0.020227078823708246,0.002185665802005394,0.036013755740460576,0.0027072762698090954,0.010734608314553,-0.0018580640623571953,-0.00023117939012901045,0.028060501660360976,0.02991856572271817,0.9040252161800594,0.3690667490417335,0.6365459826108965,0.33364564758732485
G12,G12C4,3.0,0.5,0.2870518023862095,23.112,0.2836902777777778,-0.07721255918574302,-0.11386452382998428,-0.09254329539306011,847.0,614.0,-233.0,0.02354583333333332,0.00010996716568247041,-0.011934979598246503,0.0022024054013732746,0.019881939959353286,0.0019770260369091296,0.018938471361708252,0.0015047872781523244,0.02921342155509315,0.003219793613240149,0.012706905590471034,-0.005600687688007672,0.0020996782417296855,0.0226929803380862,0.02829366802609387,0.9279845942463852,0.3788481241778884,0.6534163592121368,0.35156522279622193
G13,G13C1,3.0,0.5,0.4631559870806273,12.706,0.2808013888888889,-0.07680808273568618,-0.11566094376383432,-0.08869174757373549,1053.0,596.0,-457.0,0.05311250000000001,0.0004996350223767004,-0.027513509356932836,0.004622468571171632,0.04530171489225482,0.0047276920722032325,0.044181250046568234,0.0028023085617479722,0.06957129246791977,0.005260717190756685,0.023895271433259136,-0.010058576799344326,0.0027843317423886793,0.05051398910333271,0.06057256590267704,1.1787569559675486,0.48122551214613885,0.8299912340568437,0.5672479198313072
G13,G13C2,3.0,0.5,0.478860193,19.663,0.2848777777777778,-0.07648179040545727,-0.11744448500262751,-0.0912902897796399,988.0,587.0,-401.0,0.04114866666666667,0.0003174558392984099,-0.021741495458977286,0.003479843219117742,0.035229587958350884,0.003047360649700294,0.031188130758562672,0.0019381580607938857,0.060330210710000866,0.0050052450196517665,0.018731720101744464,0.0002486808981685962,0.006317793972896196,0.036305199943781674,0.03605651904561308,1.1985743944369909,0.4893159475226615,0.8439451709798262,0.5864815654903364
G13,G13C3,3.0,0.5,0.4758876566665193,14.387,0.2829125,-0.07700328689914529,-0.1162288605228256,-0.090042521677691,1067.0,617.0,-450.0,0.040330555555555564,0.0003066547122170498,-0.021117311646598348,0.0034358227437448936,0.03458616664682277,0.003410800697566334,0.031588160394620625,0.0015725928964576425,0.05640760606914722,0.004665058260870861,0.01924712394312471,-0.009241320965243993,0.0056205975108166994,0.03582584284822604,0.045067163813470035,1.1948485134106155,0.4877948629631719,0.8413216881868937,0.5828409668608808
G13,G13C4,3.0,0.5,0.4723982356647764,12.371,0.28433749999999997,-0.07798598312297622,-0.1167015737675785,-0.09007692287697659,1092.0,644.0,-448.0,0.04272916666666665,0.00033949921230505586,-0.02215974152163852,0.0036730743824984714,0.036560909955228864,0.00371272183535774,0.03449703522934834,0.0016867640612625032,0.0578817565682633,0.004883682878859384,0.019859073883786913,-0.00888431011423041,0.004994905965189783,0.03832868467313033,0.04721299478736074,1.1904598720638713,0.48600320763590465,0.838231539849888,0.5785673163848701
G14,G14C1,3.0,0.5,0.6805431772978944,5.385,0.2842125,-0.07770850817485112,-0.11685222297771951,-0.0900133815720845,1064.0,664.0,-400.0,0.06577638888888887,0.0007017355059859177,-0.03580365340720466,0.005359678704550702,0.0558707044279274,0.005190800685648845,0.05129043088245899,0.002946658861396996,0.08564320622084372,0.006879526826142898,0.03594020530158032,-0.01654536973905868,0.013566440327775181,0.05349967305887937,0.07004504279793805,1.4288560221007864,0.5833280283416418,1.0060920252212142,0.8334917661561331
G16,G16C1,0.5,0.5,0.9698223410869544,15.247,0.28146944444444444,-0.07781727360985902,-0.11620153800970519,-0.0878753831559507,1069.0,783.0,-286.0,0.008194444444444449,4.156893675804848e-05,-0.005600004487558672,0.0018429295197222556,0.007088337051197019,0.00025374688963321834,-0.002779825318728776,0.0018896694677526583,0.04829200397987377,0.0026268427028542647,-0.014220922277318483,-0.0046614401161649,0.007575996874589985,0.0013286960329473019,0.005990136149112202,0.6963556351057104,0.6963556351057104,0.6963556351057104,0.4849111705434773
G16,G16C2,0.5,0.5,0.9767413440371652,16.805,0.28580972222222223,-0.07869538786379951,-0.1174028138234471,-0.0900054033027745,1090.0,748.0,-342.0,0.006494444444444414,3.649128270213015e-05,-0.004382017404525998,0.0019549203199587463,0.005754582152278535,0.00029021346409566787,-0.002380131868699298,0.0022462609453094834,0.04537380898369826,0.002748111182807989,-0.01746609963966634,-0.003340888581352619,0.006964190454205682,0.00046203677214379235,0.0038029253534964114,0.6988352252273655,0.6988352252273655,0.6988352252273655,0.4883706720185827
G16,G16C3,0.5,0.5,0.9857103553837396,16.417,0.28310555555555555,-0.07608338630699879,-0.1160902313464961,-0.09119589452563491,1023.0,743.0,-280.0,0.00947638888888891,4.468244391141374e-05,-0.0060276040768204924,0.0019363438052361437,0.008103843798530824,0.00034013407742341985,-0.0013498680684746187,0.0016077021695201728,0.04553154719001824,0.0035416690166415635,-0.010237593599818812,-0.00443283121329871,0.006449955501944993,0.002887993420504914,0.007320824633803624,0.7020364504011668,0.7020364504011668,0.7020364504011668,0.49285517769186993
